"Order ID","Ship Mode",delivery_days,z_score
CA-2015-148635,"Second Class",2,-1.04
CA-2015-148635,"Second Class",2,-1.04
CA-2015-138534,"Second Class",2,-1.04
CA-2016-127775,"Second Class",2,-1.04
CA-2014-154669,"Second Class",3,-0.2
CA-2017-163321,"Second Class",4,0.64
CA-2015-140144,"Second Class",5,1.48
CA-2015-140144,"Second Class",5,1.48
CA-2016-165015,"Second Class",2,-1.04
CA-2015-129770,"Second Class",2,-1.04
CA-2016-164735,"Second Class",5,1.48
CA-2014-121286,"Second Class",4,0.64
CA-2014-121286,"Second Class",4,0.64
CA-2014-110030,"Second Class",2,-1.04
CA-2017-146031,"Second Class",3,-0.2
CA-2017-156818,"Second Class",2,-1.04
CA-2014-126403,"Second Class",3,-0.2
CA-2014-126403,"Second Class",3,-0.2
CA-2014-126403,"Second Class",3,-0.2
CA-2014-126403,"Second Class",3,-0.2
CA-2017-112515,"Second Class",4,0.64
CA-2017-112515,"Second Class",4,0.64
CA-2017-112515,"Second Class",4,0.64
CA-2017-112515,"Second Class",4,0.64
CA-2017-112515,"Second Class",4,0.64
CA-2017-112515,"Second Class",4,0.64
CA-2014-131002,"Second Class",5,1.48
CA-2014-131002,"Second Class",5,1.48
CA-2014-131002,"Second Class",5,1.48
CA-2014-131002,"Second Class",5,1.48
CA-2014-131002,"Second Class",5,1.48
CA-2016-149111,"Second Class",4,0.64
CA-2016-149111,"Second Class",4,0.64
CA-2015-116750,"Second Class",5,1.48
CA-2015-116750,"Second Class",5,1.48
CA-2014-164861,"Second Class",3,-0.2
CA-2017-128300,"Second Class",2,-1.04
CA-2016-155845,"Second Class",3,-0.2
CA-2017-123967,"Second Class",2,-1.04
CA-2017-123967,"Second Class",2,-1.04
CA-2015-110632,"Second Class",5,1.48
CA-2015-110632,"Second Class",5,1.48
CA-2014-164385,"Second Class",5,1.48
CA-2015-168746,"Second Class",2,-1.04
CA-2015-168746,"Second Class",2,-1.04
CA-2015-168746,"Second Class",2,-1.04
US-2017-117723,"Second Class",3,-0.2
CA-2014-143917,"Second Class",2,-1.04
CA-2014-143917,"Second Class",2,-1.04
CA-2014-143917,"Second Class",2,-1.04
CA-2016-146206,"Second Class",4,0.64
CA-2016-146206,"Second Class",4,0.64
CA-2014-113579,"Second Class",2,-1.04
CA-2015-141040,"Second Class",4,0.64
CA-2015-141040,"Second Class",4,0.64
CA-2015-104514,"Second Class",2,-1.04
CA-2015-104514,"Second Class",2,-1.04
CA-2015-104514,"Second Class",2,-1.04
CA-2017-102750,"Second Class",4,0.64
CA-2015-142419,"Second Class",2,-1.04
CA-2017-140949,"Second Class",5,1.48
CA-2017-140949,"Second Class",5,1.48
CA-2017-140949,"Second Class",5,1.48
CA-2017-140949,"Second Class",5,1.48
CA-2017-140949,"Second Class",5,1.48
CA-2017-140949,"Second Class",5,1.48
CA-2017-140949,"Second Class",5,1.48
CA-2017-140949,"Second Class",5,1.48
CA-2015-128027,"Second Class",3,-0.2
CA-2014-164210,"Second Class",2,-1.04
CA-2014-164210,"Second Class",2,-1.04
CA-2015-142041,"Second Class",2,-1.04
CA-2017-145877,"Second Class",3,-0.2
CA-2017-145877,"Second Class",3,-0.2
CA-2017-169264,"Second Class",2,-1.04
CA-2017-169264,"Second Class",2,-1.04
US-2014-164616,"Second Class",2,-1.04
US-2014-164616,"Second Class",2,-1.04
CA-2016-159940,"Second Class",4,0.64
CA-2016-159940,"Second Class",4,0.64
CA-2016-159940,"Second Class",4,0.64
CA-2016-159940,"Second Class",4,0.64
CA-2017-155152,"Second Class",2,-1.04
CA-2014-102295,"Second Class",2,-1.04
CA-2016-155187,"Second Class",2,-1.04
CA-2015-105102,"Second Class",4,0.64
CA-2015-105102,"Second Class",4,0.64
CA-2015-105102,"Second Class",4,0.64
CA-2015-109470,"Second Class",3,-0.2
CA-2015-109470,"Second Class",3,-0.2
CA-2015-109470,"Second Class",3,-0.2
CA-2015-109470,"Second Class",3,-0.2
CA-2017-157931,"Second Class",5,1.48
CA-2017-157931,"Second Class",5,1.48
US-2017-112928,"Second Class",4,0.64
CA-2014-157882,"Second Class",5,1.48
CA-2014-157882,"Second Class",5,1.48
CA-2016-131065,"Second Class",2,-1.04
CA-2016-131065,"Second Class",2,-1.04
CA-2016-131065,"Second Class",2,-1.04
CA-2015-117611,"Second Class",2,-1.04
CA-2015-117611,"Second Class",2,-1.04
CA-2016-117849,"Second Class",2,-1.04
CA-2015-116092,"Second Class",3,-0.2
CA-2015-116092,"Second Class",3,-0.2
CA-2015-116092,"Second Class",3,-0.2
CA-2015-116092,"Second Class",3,-0.2
CA-2015-116092,"Second Class",3,-0.2
CA-2016-146633,"Second Class",2,-1.04
CA-2016-146633,"Second Class",2,-1.04
CA-2015-145849,"Second Class",2,-1.04
CA-2015-145849,"Second Class",2,-1.04
CA-2015-123232,"Second Class",2,-1.04
CA-2016-106383,"Second Class",2,-1.04
CA-2014-125556,"Second Class",2,-1.04
CA-2014-125556,"Second Class",2,-1.04
CA-2016-164350,"Second Class",2,-1.04
CA-2017-124576,"Second Class",3,-0.2
CA-2015-132507,"Second Class",4,0.64
CA-2017-117870,"Second Class",3,-0.2
CA-2017-117870,"Second Class",3,-0.2
CA-2017-117870,"Second Class",3,-0.2
CA-2016-111115,"Second Class",2,-1.04
CA-2014-167360,"Second Class",5,1.48
US-2014-114188,"Second Class",2,-1.04
US-2014-114188,"Second Class",2,-1.04
US-2014-114188,"Second Class",2,-1.04
CA-2017-167381,"Second Class",2,-1.04
CA-2017-167381,"Second Class",2,-1.04
CA-2015-159786,"Second Class",5,1.48
CA-2017-167101,"Second Class",4,0.64
CA-2017-167101,"Second Class",4,0.64
CA-2015-149678,"Second Class",2,-1.04
CA-2017-122504,"Second Class",5,1.48
CA-2017-122504,"Second Class",5,1.48
CA-2016-146521,"Second Class",2,-1.04
CA-2016-113516,"Second Class",2,-1.04
CA-2016-113516,"Second Class",2,-1.04
US-2017-111241,"Second Class",2,-1.04
CA-2017-163510,"Second Class",3,-0.2
CA-2017-163510,"Second Class",3,-0.2
US-2017-147221,"Second Class",2,-1.04
US-2017-147221,"Second Class",2,-1.04
CA-2014-164721,"Second Class",2,-1.04
CA-2014-164721,"Second Class",2,-1.04
CA-2014-164721,"Second Class",2,-1.04
CA-2015-119592,"Second Class",2,-1.04
CA-2014-110408,"Second Class",2,-1.04
CA-2014-110408,"Second Class",2,-1.04
CA-2014-110408,"Second Class",2,-1.04
CA-2017-110905,"Second Class",5,1.48
CA-2017-110905,"Second Class",5,1.48
CA-2017-110905,"Second Class",5,1.48
CA-2017-110905,"Second Class",5,1.48
CA-2017-110905,"Second Class",5,1.48
CA-2017-110905,"Second Class",5,1.48
CA-2017-110905,"Second Class",5,1.48
CA-2017-110905,"Second Class",5,1.48
CA-2015-141768,"Second Class",2,-1.04
CA-2017-161200,"Second Class",4,0.64
CA-2017-161200,"Second Class",4,0.64
CA-2016-152121,"Second Class",2,-1.04
US-2017-101539,"Second Class",2,-1.04
US-2017-101539,"Second Class",2,-1.04
US-2017-101539,"Second Class",2,-1.04
CA-2017-126865,"Second Class",2,-1.04
CA-2016-156685,"Second Class",2,-1.04
CA-2016-156685,"Second Class",2,-1.04
CA-2015-123673,"Second Class",2,-1.04
CA-2017-121503,"Second Class",3,-0.2
CA-2017-121503,"Second Class",3,-0.2
CA-2016-140543,"Second Class",4,0.64
CA-2014-169775,"Second Class",4,0.64
CA-2014-169775,"Second Class",4,0.64
CA-2014-169775,"Second Class",4,0.64
CA-2017-145310,"Second Class",2,-1.04
CA-2016-147578,"Second Class",4,0.64
CA-2017-154718,"Second Class",4,0.64
CA-2016-148201,"Second Class",3,-0.2
US-2017-158218,"Second Class",3,-0.2
CA-2015-160472,"Second Class",5,1.48
CA-2015-160472,"Second Class",5,1.48
CA-2015-160472,"Second Class",5,1.48
CA-2015-160472,"Second Class",5,1.48
CA-2015-160472,"Second Class",5,1.48
CA-2015-160472,"Second Class",5,1.48
US-2017-158512,"Second Class",5,1.48
US-2017-158512,"Second Class",5,1.48
CA-2015-135391,"Second Class",2,-1.04
CA-2015-135391,"Second Class",2,-1.04
CA-2017-122693,"Second Class",2,-1.04
US-2015-140851,"Second Class",2,-1.04
CA-2016-109344,"Second Class",3,-0.2
CA-2015-125423,"Second Class",2,-1.04
CA-2014-132612,"Second Class",2,-1.04
CA-2017-158379,"Second Class",4,0.64
CA-2017-158379,"Second Class",4,0.64
CA-2017-158379,"Second Class",4,0.64
CA-2016-121034,"Second Class",2,-1.04
CA-2016-121034,"Second Class",2,-1.04
CA-2016-129686,"Second Class",2,-1.04
CA-2016-129686,"Second Class",2,-1.04
CA-2015-135622,"Second Class",3,-0.2
CA-2015-135622,"Second Class",3,-0.2
CA-2016-155670,"Second Class",4,0.64
CA-2016-155670,"Second Class",4,0.64
CA-2017-101483,"Second Class",3,-0.2
CA-2017-101483,"Second Class",3,-0.2
CA-2017-101483,"Second Class",3,-0.2
US-2017-164056,"Second Class",5,1.48
US-2017-124968,"Second Class",5,1.48
CA-2015-114069,"Second Class",2,-1.04
CA-2015-114069,"Second Class",2,-1.04
CA-2015-114069,"Second Class",2,-1.04
CA-2014-135657,"Second Class",4,0.64
CA-2015-156335,"Second Class",3,-0.2
CA-2015-156335,"Second Class",3,-0.2
CA-2015-156335,"Second Class",3,-0.2
US-2016-158708,"Second Class",3,-0.2
US-2016-101497,"Second Class",2,-1.04
CA-2016-128531,"Second Class",2,-1.04
CA-2016-128531,"Second Class",2,-1.04
CA-2016-128531,"Second Class",2,-1.04
CA-2016-128531,"Second Class",2,-1.04
CA-2016-128531,"Second Class",2,-1.04
CA-2016-128531,"Second Class",2,-1.04
CA-2015-120341,"Second Class",3,-0.2
CA-2015-120341,"Second Class",3,-0.2
CA-2017-101049,"Second Class",4,0.64
CA-2017-101049,"Second Class",4,0.64
US-2016-118780,"Second Class",4,0.64
US-2016-118780,"Second Class",4,0.64
US-2016-115819,"Second Class",5,1.48
US-2016-115819,"Second Class",5,1.48
US-2016-115819,"Second Class",5,1.48
US-2016-115819,"Second Class",5,1.48
US-2016-115819,"Second Class",5,1.48
CA-2017-158876,"Second Class",2,-1.04
CA-2017-158876,"Second Class",2,-1.04
CA-2017-158876,"Second Class",2,-1.04
CA-2017-158876,"Second Class",2,-1.04
CA-2015-122826,"Second Class",2,-1.04
CA-2015-112116,"Second Class",2,-1.04
US-2017-124926,"Second Class",5,1.48
CA-2014-150245,"Second Class",4,0.64
CA-2014-166884,"Second Class",5,1.48
CA-2014-166884,"Second Class",5,1.48
CA-2017-121888,"Second Class",2,-1.04
CA-2017-121888,"Second Class",2,-1.04
CA-2017-121888,"Second Class",2,-1.04
CA-2017-121888,"Second Class",2,-1.04
CA-2015-148432,"Second Class",3,-0.2
CA-2015-148432,"Second Class",3,-0.2
CA-2014-111059,"Second Class",3,-0.2
CA-2014-111059,"Second Class",3,-0.2
CA-2017-148446,"Second Class",4,0.64
CA-2014-123925,"Second Class",2,-1.04
CA-2017-151911,"Second Class",5,1.48
CA-2017-101210,"Second Class",3,-0.2
CA-2017-101210,"Second Class",3,-0.2
US-2015-161466,"Second Class",3,-0.2
CA-2017-128160,"Second Class",5,1.48
CA-2017-122735,"Second Class",3,-0.2
CA-2017-122735,"Second Class",3,-0.2
CA-2014-120768,"Second Class",2,-1.04
CA-2014-120768,"Second Class",2,-1.04
CA-2014-120768,"Second Class",2,-1.04
US-2015-164448,"Second Class",4,0.64
US-2015-164448,"Second Class",4,0.64
US-2015-164448,"Second Class",4,0.64
US-2015-164448,"Second Class",4,0.64
CA-2017-115994,"Second Class",3,-0.2
CA-2017-115994,"Second Class",3,-0.2
CA-2014-126361,"Second Class",5,1.48
CA-2014-126361,"Second Class",5,1.48
CA-2014-126361,"Second Class",5,1.48
CA-2014-126361,"Second Class",5,1.48
CA-2014-126361,"Second Class",5,1.48
US-2014-157021,"Second Class",5,1.48
US-2014-157021,"Second Class",5,1.48
US-2014-151925,"Second Class",5,1.48
CA-2014-153976,"Second Class",5,1.48
CA-2017-100524,"Second Class",2,-1.04
CA-2017-100524,"Second Class",2,-1.04
CA-2017-100524,"Second Class",2,-1.04
CA-2017-106033,"Second Class",3,-0.2
CA-2016-101966,"Second Class",2,-1.04
CA-2015-115847,"Second Class",5,1.48
CA-2016-137043,"Second Class",2,-1.04
CA-2016-137043,"Second Class",2,-1.04
CA-2016-134425,"Second Class",4,0.64
CA-2017-105053,"Second Class",2,-1.04
US-2016-168620,"Second Class",4,0.64
US-2016-168620,"Second Class",4,0.64
US-2016-168620,"Second Class",4,0.64
CA-2014-168494,"Second Class",2,-1.04
CA-2014-168494,"Second Class",2,-1.04
CA-2014-168494,"Second Class",2,-1.04
CA-2015-132570,"Second Class",2,-1.04
CA-2015-132570,"Second Class",2,-1.04
CA-2016-137050,"Second Class",4,0.64
CA-2016-137050,"Second Class",4,0.64
CA-2016-137050,"Second Class",4,0.64
CA-2016-137050,"Second Class",4,0.64
CA-2016-137050,"Second Class",4,0.64
CA-2016-137050,"Second Class",4,0.64
CA-2017-117212,"Second Class",2,-1.04
CA-2017-117212,"Second Class",2,-1.04
CA-2017-117212,"Second Class",2,-1.04
CA-2017-117212,"Second Class",2,-1.04
CA-2017-117212,"Second Class",2,-1.04
CA-2016-168081,"Second Class",3,-0.2
CA-2014-120243,"Second Class",3,-0.2
CA-2017-145226,"Second Class",2,-1.04
CA-2017-145226,"Second Class",2,-1.04
CA-2017-145226,"Second Class",2,-1.04
CA-2017-145226,"Second Class",2,-1.04
CA-2014-126522,"Second Class",4,0.64
CA-2016-149314,"Second Class",5,1.48
CA-2016-152170,"Second Class",3,-0.2
CA-2016-152170,"Second Class",3,-0.2
CA-2016-152170,"Second Class",3,-0.2
CA-2016-152170,"Second Class",3,-0.2
CA-2016-152170,"Second Class",3,-0.2
CA-2016-144855,"Second Class",2,-1.04
CA-2017-140585,"Second Class",5,1.48
CA-2017-140585,"Second Class",5,1.48
CA-2017-140585,"Second Class",5,1.48
CA-2016-166163,"Second Class",5,1.48
CA-2016-166163,"Second Class",5,1.48
CA-2017-132521,"Second Class",2,-1.04
CA-2017-132521,"Second Class",2,-1.04
CA-2017-132521,"Second Class",2,-1.04
US-2017-139955,"Second Class",2,-1.04
CA-2014-139192,"Second Class",5,1.48
CA-2014-139192,"Second Class",5,1.48
CA-2016-102981,"Second Class",3,-0.2
CA-2016-102981,"Second Class",3,-0.2
CA-2016-126529,"Second Class",2,-1.04
CA-2016-126529,"Second Class",2,-1.04
CA-2016-126529,"Second Class",2,-1.04
CA-2015-133025,"Second Class",2,-1.04
US-2015-126214,"Second Class",3,-0.2
US-2015-126214,"Second Class",3,-0.2
CA-2017-118437,"Second Class",4,0.64
CA-2017-118437,"Second Class",4,0.64
CA-2015-153549,"Second Class",2,-1.04
CA-2014-163419,"Second Class",3,-0.2
CA-2014-163419,"Second Class",3,-0.2
CA-2014-163419,"Second Class",3,-0.2
US-2017-103247,"Second Class",3,-0.2
US-2017-103247,"Second Class",3,-0.2
CA-2014-115791,"Second Class",2,-1.04
CA-2014-115791,"Second Class",2,-1.04
CA-2014-115791,"Second Class",2,-1.04
CA-2014-115791,"Second Class",2,-1.04
CA-2014-127488,"Second Class",2,-1.04
CA-2017-102414,"Second Class",3,-0.2
CA-2017-102414,"Second Class",3,-0.2
CA-2017-160983,"Second Class",2,-1.04
CA-2016-140634,"Second Class",3,-0.2
CA-2015-143602,"Second Class",3,-0.2
CA-2017-111689,"Second Class",2,-1.04
CA-2017-111689,"Second Class",2,-1.04
CA-2016-134474,"Second Class",2,-1.04
CA-2016-134474,"Second Class",2,-1.04
CA-2016-134474,"Second Class",2,-1.04
CA-2016-152534,"Second Class",5,1.48
CA-2016-152534,"Second Class",5,1.48
US-2014-115987,"Second Class",5,1.48
CA-2017-129462,"Second Class",5,1.48
CA-2017-129462,"Second Class",5,1.48
CA-2017-129462,"Second Class",5,1.48
CA-2017-129462,"Second Class",5,1.48
CA-2016-136133,"Second Class",5,1.48
CA-2017-129567,"Second Class",4,0.64
US-2015-157014,"Second Class",3,-0.2
US-2015-157014,"Second Class",3,-0.2
US-2015-157014,"Second Class",3,-0.2
US-2015-157014,"Second Class",3,-0.2
CA-2014-162775,"Second Class",2,-1.04
CA-2014-162775,"Second Class",2,-1.04
CA-2014-162775,"Second Class",2,-1.04
CA-2014-162775,"Second Class",2,-1.04
CA-2014-162775,"Second Class",2,-1.04
CA-2016-150889,"Second Class",2,-1.04
CA-2014-153150,"Second Class",5,1.48
CA-2016-163755,"Second Class",4,0.64
US-2014-117135,"Second Class",2,-1.04
US-2014-117135,"Second Class",2,-1.04
US-2014-117135,"Second Class",2,-1.04
CA-2017-132682,"Second Class",2,-1.04
CA-2017-132682,"Second Class",2,-1.04
CA-2017-132682,"Second Class",2,-1.04
CA-2016-160745,"Second Class",5,1.48
CA-2016-160745,"Second Class",5,1.48
CA-2016-160745,"Second Class",5,1.48
CA-2017-167913,"Second Class",4,0.64
CA-2017-167913,"Second Class",4,0.64
CA-2015-168004,"Second Class",5,1.48
CA-2017-144694,"Second Class",2,-1.04
CA-2017-144694,"Second Class",2,-1.04
US-2016-135720,"Second Class",2,-1.04
US-2016-135720,"Second Class",2,-1.04
US-2016-135720,"Second Class",2,-1.04
CA-2017-117947,"Second Class",5,1.48
CA-2017-117947,"Second Class",5,1.48
CA-2017-117947,"Second Class",5,1.48
CA-2017-117947,"Second Class",5,1.48
CA-2017-117947,"Second Class",5,1.48
CA-2017-138611,"Second Class",3,-0.2
CA-2017-138611,"Second Class",3,-0.2
CA-2016-121223,"Second Class",2,-1.04
CA-2016-121223,"Second Class",2,-1.04
CA-2015-149713,"Second Class",4,0.64
CA-2015-149713,"Second Class",4,0.64
CA-2015-149713,"Second Class",4,0.64
CA-2014-145576,"Second Class",4,0.64
CA-2014-145576,"Second Class",4,0.64
CA-2017-118731,"Second Class",2,-1.04
CA-2017-118731,"Second Class",2,-1.04
CA-2014-155852,"Second Class",4,0.64
CA-2017-100650,"Second Class",4,0.64
CA-2016-136406,"Second Class",2,-1.04
CA-2015-113173,"Second Class",2,-1.04
CA-2015-113173,"Second Class",2,-1.04
CA-2015-113173,"Second Class",2,-1.04
US-2017-122637,"Second Class",5,1.48
CA-2016-168753,"Second Class",3,-0.2
CA-2016-168753,"Second Class",3,-0.2
CA-2015-102848,"Second Class",2,-1.04
CA-2017-134978,"Second Class",3,-0.2
US-2016-120929,"Second Class",3,-0.2
CA-2014-133753,"Second Class",4,0.64
CA-2014-133753,"Second Class",4,0.64
CA-2014-133753,"Second Class",4,0.64
CA-2014-144666,"Second Class",2,-1.04
CA-2014-144666,"Second Class",2,-1.04
CA-2014-144666,"Second Class",2,-1.04
CA-2014-144666,"Second Class",2,-1.04
CA-2014-144666,"Second Class",2,-1.04
US-2016-100419,"Second Class",4,0.64
CA-2016-166674,"Second Class",2,-1.04
CA-2016-166674,"Second Class",2,-1.04
CA-2016-166674,"Second Class",2,-1.04
CA-2016-166674,"Second Class",2,-1.04
CA-2016-166674,"Second Class",2,-1.04
CA-2016-166674,"Second Class",2,-1.04
CA-2017-154214,"Second Class",5,1.48
CA-2016-115756,"Second Class",2,-1.04
CA-2016-115756,"Second Class",2,-1.04
CA-2016-115756,"Second Class",2,-1.04
CA-2016-115756,"Second Class",2,-1.04
CA-2016-115756,"Second Class",2,-1.04
CA-2017-157252,"Second Class",3,-0.2
CA-2016-147375,"Second Class",2,-1.04
CA-2016-147375,"Second Class",2,-1.04
CA-2017-149160,"Second Class",3,-0.2
CA-2017-149160,"Second Class",3,-0.2
CA-2017-155705,"Second Class",2,-1.04
CA-2016-108987,"Second Class",2,-1.04
CA-2016-108987,"Second Class",2,-1.04
CA-2016-108987,"Second Class",2,-1.04
CA-2016-108987,"Second Class",2,-1.04
CA-2017-165603,"Second Class",2,-1.04
CA-2017-165603,"Second Class",2,-1.04
US-2014-134971,"Second Class",3,-0.2
US-2014-135972,"Second Class",2,-1.04
US-2014-135972,"Second Class",2,-1.04
CA-2015-125395,"Second Class",3,-0.2
CA-2014-122336,"Second Class",4,0.64
CA-2014-122336,"Second Class",4,0.64
CA-2014-122336,"Second Class",4,0.64
CA-2015-137946,"Second Class",3,-0.2
CA-2015-137946,"Second Class",3,-0.2
CA-2015-137946,"Second Class",3,-0.2
US-2016-150147,"Second Class",4,0.64
US-2016-150147,"Second Class",4,0.64
US-2016-150147,"Second Class",4,0.64
CA-2017-153339,"Second Class",2,-1.04
CA-2016-142902,"Second Class",2,-1.04
CA-2016-142902,"Second Class",2,-1.04
CA-2016-142902,"Second Class",2,-1.04
CA-2016-142902,"Second Class",2,-1.04
CA-2015-144253,"Second Class",5,1.48
CA-2016-110772,"Second Class",4,0.64
CA-2016-110772,"Second Class",4,0.64
CA-2016-110772,"Second Class",4,0.64
CA-2016-110772,"Second Class",4,0.64
CA-2016-112697,"Second Class",2,-1.04
CA-2016-112697,"Second Class",2,-1.04
CA-2016-112697,"Second Class",2,-1.04
US-2015-161991,"Second Class",2,-1.04
US-2015-161991,"Second Class",2,-1.04
CA-2017-163979,"Second Class",5,1.48
US-2014-106992,"Second Class",2,-1.04
US-2014-106992,"Second Class",2,-1.04
CA-2017-163139,"Second Class",2,-1.04
CA-2017-163139,"Second Class",2,-1.04
CA-2017-163139,"Second Class",2,-1.04
CA-2016-154739,"Second Class",5,1.48
CA-2014-131926,"Second Class",5,1.48
CA-2014-131926,"Second Class",5,1.48
CA-2014-131926,"Second Class",5,1.48
CA-2014-131926,"Second Class",5,1.48
CA-2014-131926,"Second Class",5,1.48
CA-2016-157749,"Second Class",5,1.48
CA-2016-157749,"Second Class",5,1.48
CA-2016-157749,"Second Class",5,1.48
CA-2016-157749,"Second Class",5,1.48
CA-2016-157749,"Second Class",5,1.48
CA-2016-157749,"Second Class",5,1.48
CA-2016-157749,"Second Class",5,1.48
CA-2015-101007,"Second Class",4,0.64
US-2017-116701,"Second Class",4,0.64
CA-2014-158274,"Second Class",5,1.48
CA-2014-158274,"Second Class",5,1.48
CA-2014-158274,"Second Class",5,1.48
CA-2014-166191,"Second Class",4,0.64
CA-2014-166191,"Second Class",4,0.64
US-2015-101511,"Second Class",2,-1.04
US-2015-101511,"Second Class",2,-1.04
US-2017-152366,"Second Class",4,0.64
CA-2015-119697,"Second Class",3,-0.2
CA-2014-104269,"Second Class",5,1.48
CA-2016-110366,"Second Class",2,-1.04
US-2016-125969,"Second Class",4,0.64
US-2016-125969,"Second Class",4,0.64
US-2014-152030,"Second Class",2,-1.04
CA-2014-115259,"Second Class",2,-1.04
CA-2014-115259,"Second Class",2,-1.04
CA-2014-115259,"Second Class",2,-1.04
CA-2014-115259,"Second Class",2,-1.04
CA-2016-129903,"Second Class",3,-0.2
CA-2017-161018,"Second Class",2,-1.04
CA-2015-149587,"Second Class",5,1.48
CA-2015-149587,"Second Class",5,1.48
CA-2015-149587,"Second Class",5,1.48
CA-2016-159695,"Second Class",5,1.48
CA-2017-140088,"Second Class",2,-1.04
US-2014-147606,"Second Class",5,1.48
CA-2017-114440,"Second Class",3,-0.2
CA-2014-146703,"Second Class",5,1.48
CA-2017-107727,"Second Class",4,0.64
CA-2016-121755,"Second Class",4,0.64
CA-2016-121755,"Second Class",4,0.64
US-2017-156909,"Second Class",2,-1.04
CA-2014-143336,"Second Class",5,1.48
CA-2014-143336,"Second Class",5,1.48
CA-2014-143336,"Second Class",5,1.48
CA-2014-167164,"Second Class",2,-1.04
CA-2016-138688,"Second Class",4,0.64
